url,name,price,currency,shop_url,shop_name,shop_location,shop_rating
https://www.etsy.com/listing/603749390/girls-cute-dogs-puppies-animal-print?click_key=e984e235ad50054b5943d6cfe9876ee3ccc7b125%3A603749390&click_sum=1a9001e1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-1,Girls Cute Dogs Puppies Animal Print Girls Sleeveless Skater Dress,17.53,$,https://www.etsy.com/shop/BlueMagikClothing?ref=l2-about-shopname,BlueMagikClothing,"Leicester, United Kingdom",4.5 out of 5 stars
https://www.etsy.com/listing/1077491709/hand-knitted-aran-dog-sweater-in?click_key=1b1a099b96f50c3a9029338b742e508d2e2d82b0%3A1077491709&click_sum=72437339&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-2&sts=1,Hand Knitted Aran Dog Sweater in Kealanine Knot and Rope pattern.  Hand knitted in South West Ireland,30.57,$,https://www.etsy.com/shop/IrishSmallKnits?ref=l2-about-shopname,IrishSmallKnits,"Bantry, Ireland",5 out of 5 stars
https://www.etsy.com/listing/1219916267/black-dog-coat-softshell-dog-clothing?click_key=fd8bb4efbea59bcdf66cadb1ed5ec8addf1dfe68%3A1219916267&click_sum=5a9123a4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-3&sts=1,Black Dog Coat| Softshell| Dog Clothing| Black l Dog Jacket| Rainy Dog Jacket| camo green| Dog Sweater| Dog Rain coat| Coat dog| Rainy wear,44.65,$,https://www.etsy.com/shop/DoubleTroubleDog?ref=l2-about-shopname,DoubleTroubleDog,"Novo Mesto, Slovenia",5 out of 5 stars
https://www.etsy.com/listing/535924263/the-boss-hoodie-for-small-dogs-dachshund?click_key=1493cb6a4a3acb66f18252c4caf78efa2308993f%3A535924263&click_sum=cf9645f2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-4,"The Boss Hoodie For Small Dogs, dachshund sweater, puppy accessories chihuahua chinese crested boston terrier small dog clothing pet shirt",20.13,$,https://www.etsy.com/shop/RebekkasVinylDesign?ref=l2-about-shopname,RebekkasVinylDesign,"Steinberg, Norway",5 out of 5 stars
https://www.etsy.com/listing/1264862576/french-bulldog-hoodie-dog-hoodie?click_key=429fc8a33bd649111b0a992bc05103f1aaee5ed6%3A1264862576&click_sum=4565a0d6&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-5&sts=1,French Bulldog Hoodie Dog hoodie Frencies sweatshirt Bulldog hooded coat Custom made dogs sweater Fleece dog jumper/ coat,63.32,$,https://www.etsy.com/shop/BXBpets?ref=l2-about-shopname,BXBpets,,5 out of 5 stars
https://www.etsy.com/listing/1311023272/hand-knitted-dog-jumper-for-miniature?click_key=6187f52555a19b62b511e80fa62adc52b9eb9de4%3A1311023272&click_sum=723aa99b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-6,Hand knitted dog jumper for miniature dachshund,19.42,$,https://www.etsy.com/shop/knittyrach?ref=l2-about-shopname,knittyrach,,5 out of 5 stars
https://www.etsy.com/listing/1122609189/waterpoof-dog-raincoat-with-the-warm?click_key=5f436a840069858f4537af3b542d88758732addb%3A1122609189&click_sum=ce0a4229&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-7&sts=1,Waterpoof Dog Raincoat with the Warm Plush lining - MEMBRANE Fabric - Body Suit - Dog Coat - Dog Clothing - Pet ClothesBark&Go,103.00,$,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,BarkAndGo,"Lviv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1210417535/white-dog-raincoat-water-resistant?click_key=9db2127fb4242fb4cebbc7ad5a4e173d5bee17cd%3A1210417535&click_sum=d4b5ef1b&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-8&pro=1&frs=1,White Dog Raincoat. Water Resistant.,51.99,$,https://www.etsy.com/shop/brunosociety?ref=l2-about-shopname,brunosociety,,5 out of 5 stars
https://www.etsy.com/listing/1210417535/white-dog-raincoat-water-resistant?click_key=5a51eb80f92ee49c3b5376c3c8e4b5021ea5d6a1%3A1210417535&click_sum=0e9ec51e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-1&pro=1&frs=1,White Dog Raincoat. Water Resistant.,51.99,$,https://www.etsy.com/shop/brunosociety?ref=l2-about-shopname,brunosociety,,5 out of 5 stars
https://www.etsy.com/listing/1103412314/id-rather-be-doing-dog-agility-with-a?click_key=ce0de60cc2d76b5287956a217da41b85b0e7f3fa%3A1103412314&click_sum=6b75c55a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-2&sts=1,I'd Rather Be Doing Dog Agility With A Frame Image Printed on Mens Black Socks,6.25,$,https://www.etsy.com/shop/MCGIFTSGB?ref=l2-about-shopname,MCGIFTSGB,,5 out of 5 stars
https://www.etsy.com/listing/1264862576/french-bulldog-hoodie-dog-hoodie?click_key=08dab1b2bd40f4dd82d85a396bbe87fc72fa1bec%3A1264862576&click_sum=8638c7ed&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-3&sts=1,French Bulldog Hoodie Dog hoodie Frencies sweatshirt Bulldog hooded coat Custom made dogs sweater Fleece dog jumper/ coat,63.32,$,https://www.etsy.com/shop/BXBpets?ref=l2-about-shopname,BXBpets,,5 out of 5 stars
https://www.etsy.com/listing/1122609189/waterpoof-dog-raincoat-with-the-warm?click_key=d475780f3570d9f0d0a64525b67719d507425ff1%3A1122609189&click_sum=fa4a09a9&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-4&sts=1,Waterpoof Dog Raincoat with the Warm Plush lining - MEMBRANE Fabric - Body Suit - Dog Coat - Dog Clothing - Pet ClothesBark&Go,103.00,$,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,BarkAndGo,"Lviv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/108829929/crochet-pattern-for-small-dog-coat-small?click_key=3ffdf99c72ec2ec34ba62d1aa685539a04428b9d%3A108829929&click_sum=6c9e0442&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-5,Crochet Pattern for Small Dog Coat - Small Dog Size - Permission to sell,3.75,$,https://www.etsy.com/shop/CrotchetyCraft?ref=l2-about-shopname,CrotchetyCraft,"Okehampton, United Kingdom",
https://www.etsy.com/listing/1073506868/dog-walker-flyer-custom-flyer-pet-walker?click_key=4de9677e33bf88cb9291990d8f936b9206300ed2%3A1073506868&click_sum=d0262a8e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-6,"Dog Walker Flyer, Custom Flyer, Pet walker Flyer, Editable Flyer, DIY Template, Business Marketing, Editable Vendor Flyers, Dog walker",2.51,$,https://www.etsy.com/shop/MoonVerseCreations?ref=l2-about-shopname,MoonVerseCreations,"Iasi, Romania",4.5 out of 5 stars
https://www.etsy.com/listing/1058783771/navy-red-quilted-shower-proof-bespoke?click_key=3f7c7fa39cdad27c0ff954cf1e7cdebe1f2480ae%3A1058783771&click_sum=065b0c1c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-7,Navy & red quilted shower proof bespoke made dog coats,21.30,$,https://www.etsy.com/shop/POSHPAWSBOUTIQUEGB?ref=l2-about-shopname,POSHPAWSBOUTIQUEGB,,5 out of 5 stars
https://www.etsy.com/listing/253988200/german-pointer-vizsla-extra-warm-winter?click_key=77b5ec27b6506251990b3cc6c4347808a4d14071%3A253988200&click_sum=6981f4d2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-67-8,German Pointer / Vizsla Extra Warm Winter Dog Coat - Dog Jacket - Custom Dog Winter Coat - Waterproof / Fleece - Custom made for your dog,108.08,$,https://www.etsy.com/shop/PepperPetWear?ref=l2-about-shopname,PepperPetWear,"Budapest, Hungary",5 out of 5 stars
https://www.etsy.com/listing/1009751857/hand-knitted-dog-jumper-for-miniature?click_key=aacea3db4494f3d81874e8daa073f438abf57f23%3A1009751857&click_sum=c7eb2753&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-1&cns=1,Hand knitted dog jumper for miniature dachshund,19.42,$,https://www.etsy.com/shop/knittyrach?ref=l2-about-shopname,knittyrach,,5 out of 5 stars
https://www.etsy.com/listing/1037471166/dog-puffer-coat-jumpsuit?click_key=0afa52efe4418f568b9965b73cd3353543886e5f%3A1037471166&click_sum=5648a92d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-2,Dog puffer coat jumpsuit,36.32,$,https://www.etsy.com/shop/DoggyGlamourBoutique?ref=l2-about-shopname,DoggyGlamourBoutique,"London, United Kingdom",4 out of 5 stars
https://www.etsy.com/listing/984906157/dog-t-shirt-tie-dye-handmade-tie-dye-t?click_key=53be97ede8e87be9eacac962f2e66ca883aeab05%3A984906157&click_sum=3ef998be&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-3,Dog T-shirt - Tie dye - Handmade tie dye t-shirt for dogs  - Meteor Grey,31.32,$,https://www.etsy.com/shop/AbsoluteHound?ref=l2-about-shopname,AbsoluteHound,"Newcastle upon Tyne, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/594002148/handmade-perfect-matching-set-dog-hoodie?click_key=ac024a070afc7a02bed1e87fd910007fde95ee65%3A594002148&click_sum=e217080c&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-4&frs=1,"Handmade perfect matching , set : dog hoodie + baby baggy, French bulldog",43.67,$,https://www.etsy.com/shop/LolaDogFashion?ref=l2-about-shopname,LolaDogFashion,,5 out of 5 stars
https://www.etsy.com/listing/1078019731/mobile-dog-gear-ultimate-week-away?click_key=f1fae253b97e9cda07f577d8ae2f7c62173c017a%3A1078019731&click_sum=9bc72353&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-5,"Mobile Dog Gear Ultimate Week Away Duffle Pet Travel Bag - For Dogs, Cats, Kittens, Puppies",62.64,$,https://www.etsy.com/shop/LordsandLabradors?ref=l2-about-shopname,LordsandLabradors,"Spilsby, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/944879984/dachshund-clothes-knitted-wool-warm?click_key=f1950c541b2de25c3e36b9a8afa0fb4a0c9b6a22%3A944879984&click_sum=85e354a8&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-6&sts=1,"Dachshund clothes knitted wool warm jumper, knitted dachshund sweater, knitted wool sweater for dachshund or small dog",27.00,$,https://www.etsy.com/shop/dachshundknits?ref=l2-about-shopname,dachshundknits,"Kyiv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1304910766/warm-dog-coat-rhodesian-ridgeback-jumper?click_key=aca5a93959650842e40f4af4c402f2b02603fafc%3A1304910766&click_sum=e55bef36&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-7,Warm Dog Coat Rhodesian Ridgeback Jumper Black Sheep's Wool Washable-New Model,104.80,$,https://www.etsy.com/shop/EdelundSchnell?ref=l2-about-shopname,EdelundSchnell,"Berlin, Germany",5 out of 5 stars
https://www.etsy.com/listing/1128045905/pdf-knitting-pattern-cable-dog-cowl?click_key=fdc06f95aafcf388a8af020db7a5b95adae81572%3A1128045905&click_sum=d024302f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-68-8,PDF Knitting PATTERN - Cable Dog Cowl /Snood/Neckwarmer/Chunky Scarf/ Bandana/Cat Pet Bib Clothing/Canine Diy Accessories,3.76,$,https://www.etsy.com/shop/CamexiaDesigns?ref=l2-about-shopname,CamexiaDesigns,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1274359369/doberman-winter-dog-coat-pitbull-winter?click_key=d1802dd1e5272adc434cc41f3a4ed1168bfc3f99%3A1274359369&click_sum=65cb74cf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-1&sts=1,"Doberman Winter Dog Coat, Pitbull Winter Jacket, Waterproof Coat for Viszla Dog, Handmade Winter Clothes, Dog Clothing, Fleece Neck Warmer",158.30,$,https://www.etsy.com/shop/BXBpets?ref=l2-about-shopname,BXBpets,,5 out of 5 stars
https://www.etsy.com/listing/1064260400/warm-waterproof-cotton-lined-dog-coat?click_key=cc86de2f9434450a882f55409340f9a296b6ca84%3A1064260400&click_sum=599299d9&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-2&cns=1,Warm waterproof cotton lined dog coat 4XL warm winter raincoat all breeds Pointer Drathaar Dalmatian Vizsla Weimaraner Dachshund,62.00,$,https://www.etsy.com/shop/ReputableDog?ref=l2-about-shopname,ReputableDog,"Kiev, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1134650205/dachshund-sweater-jumper-small-dog?click_key=26c3e1b05b62d1aa7d2603665b1bf437595460f4%3A1134650205&click_sum=278fe46a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-3&sca=1,Dachshund sweater / jumper/ small dog sweater,27.57,$,https://www.etsy.com/shop/Geordielasscrochet?ref=l2-about-shopname,Geordielasscrochet,"Consett, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1168998912/pet-fur-clothes-pet-dog-jacket-fur-cat?click_key=0e2dd562701cd6e832ec9cd4d654414e430df672%3A1168998912&click_sum=fec5cc5e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-4&frs=1,Pet fur clothes pet dog jacket fur cat jacket fur jacket pet special occasion outfit special sweater for pet warm pet jacket,35.00,$,https://www.etsy.com/shop/Atelyupetshop?ref=l2-about-shopname,Atelyupetshop,Turkey,5 out of 5 stars
https://www.etsy.com/listing/1081931816/dog-halloween-costume-dog-costume?click_key=5a9d42e72da99b83195cdbe0e65f7ad37b138042%3A1081931816&click_sum=1b2d1ac0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-5&pro=1&frs=1,"Dog halloween costume, Dog costume, Crocodile hoody, dog clothes, halloween party, dog gifts, dog accessories, various sizes available, UK",35.08,$,https://www.etsy.com/shop/HappyPawsOnline?ref=l2-about-shopname,HappyPawsOnline,"London, United Kingdom",4.5 out of 5 stars
https://www.etsy.com/listing/775218148/dog-bed-large-dogs-tent-personalized?click_key=af8916eefbf5886a5360de9a87440ad5b3ed6bf9%3A775218148&click_sum=09a941e5&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-6&frs=1,"Dog bed, large dogs tent, Personalized Teepee Pet, husky dogs bed indoor kennel house grey puppy pet bed Name for Bulldog, bunny cat Tipi",59.90,$,https://www.etsy.com/shop/Babyspase?ref=l2-about-shopname,Babyspase,Ukraine,5 out of 5 stars
https://www.etsy.com/listing/1229928654/groomer-humour-calendar-dog-grooming-dog?click_key=23d7b727f966d85a03a3ddd0f54f816023aca246%3A1229928654&click_sum=75164566&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-7&pop=1,"Groomer Humour Calendar, Dog Grooming, Dog Groomer Humour, Dog Grooming Calendar, Pet Groomer, Petstylist Gifts, Groomer Gifts",15.04,$,https://www.etsy.com/shop/GroomerHumour?ref=l2-about-shopname,GroomerHumour,,5 out of 5 stars
https://www.etsy.com/listing/1290203889/small-dog-overall-puppy-costume-yorkie?click_key=a97ea5fc2a5706be302c40a92aac9d71c26ca6c6%3A1290203889&click_sum=dbb5d3a1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_grid-70593-69-8&sca=1&sts=1,"Small dog overall , Puppy costume , Yorkie clothes , Dog jumpsuit long sleeve , Purple dog onesie",41.00,$,https://www.etsy.com/shop/MomPug?ref=l2-about-shopname,MomPug,"Nikopol, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/930287028/camouflage-monster-dog-jacket-dog-coat?click_key=25210142a88425df11ecab686318b44601113ef8%3A930287028&click_sum=bd0595b8&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-1,"Camouflage Monster Dog Jacket, dog coat, dog clothing, pet clothes, dog gifts, dog accessories, pet fashion, dog rain coat",31.31,$,https://www.etsy.com/shop/OffTheLeashUK?ref=l2-about-shopname,OffTheLeashUK,,5 out of 5 stars
https://www.etsy.com/listing/752537860/hand-knitted-dog-jumper-for-miniature?click_key=3a3d7df44cdf207851583d2f7237097641d7b8f2%3A752537860&click_sum=1e8ea600&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-2,Hand knitted dog jumper for miniature dachshund,19.42,$,https://www.etsy.com/shop/knittyrach?ref=l2-about-shopname,knittyrach,,5 out of 5 stars
https://www.etsy.com/listing/911720397/lion-dog-jumper?click_key=28daff51af71e774c8bca5ee92095d3e64c6364d%3A911720397&click_sum=3abff87f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-3,Lion Dog Jumper,25.05,$,https://www.etsy.com/shop/HotdogPetwear?ref=l2-about-shopname,HotdogPetwear,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1094453568/dog-snood-woodland-deer?click_key=dff0e0b2ea153130de11864ba8b741eafe9fba06%3A1094453568&click_sum=7a524ee2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-4,Dog Snood - Woodland Deer,16.23,$,https://www.etsy.com/shop/GambitAndMe?ref=l2-about-shopname,GambitAndMe,"Sutton, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/944623914/27x39x4-orthopedic-stylish-and-modern?click_key=d45556c03f23a0b1b309a8b54e510b9c9f7cf3d9%3A944623914&click_sum=d8119616&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-5&frs=1&sts=1,"27x39x4"" orthopedic stylish and modern custom size washable dog bed  with 100% water proof inner cover",30.00,$,https://www.etsy.com/shop/Viscopet?ref=l2-about-shopname,Viscopet,,5 out of 5 stars
https://www.etsy.com/listing/689954477/dog-raincoat-color-full-body-suit-dog?click_key=d939cc299ff6eb0470617bbc08e60e5be1822f54%3A689954477&click_sum=33d0e549&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-6&sts=1,Dog Raincoat Color - Full Body Suit - Dog Coat - Dog Clothing - Pet Clothes - Available to Any BreedBark&Go,82.00,$,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,BarkAndGo,"Lviv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/917685863/hats-for-dogshat-for-a-cathat?click_key=9c0fe4e88ac5edd35b7e1136f2cae19d0e4aef95%3A917685863&click_sum=e52c0f06&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-7,Hats for dogs/hat for a cat/hat - mohawk/comic outfit for a dog/hand knitting/multicolor bright mohawk/accessories for dogs and cat/knitwear,13.00,$,https://www.etsy.com/shop/LittlePrettyBoutiqu?ref=l2-about-shopname,LittlePrettyBoutiqu,"Dnipro, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1315801621/halloween-stripe-dog-jumper-with-or?click_key=176f3df8cacd8f61a607fffe737dbf9f6e1efd85%3A1315801621&click_sum=91260936&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-70-8,Halloween Stripe Dog Jumper - With or Without Harness Hole - Made to measure and hand knitted,25.00,$,https://www.etsy.com/shop/FRAGGLESTHREADS?ref=l2-about-shopname,FRAGGLESTHREADS,,5 out of 5 stars
https://www.etsy.com/listing/206857790/medium-small-dog-sweater-chihuahua?click_key=19f4bba906382d0a6d525c37069ce68caff1b0ad%3A206857790&click_sum=ca2e19ba&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-1&sts=1,Medium-Small Dog Sweater-Chihuahua sweater-Pet Sweater-Dog Costume Size S,24.00,$,https://www.etsy.com/shop/Billeshop?ref=l2-about-shopname,Billeshop,,5 out of 5 stars
https://www.etsy.com/listing/967490346/custom-dog-pajamas-for-big-dogs-pajamas?click_key=3773d86a57d76234c3b71e99a7a87ed1b08e4746%3A967490346&click_sum=be371120&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-2,"Custom Dog Pajamas for Big Dogs, Pajamas for Bulldog, Personalization Dog PJs, Four-Leg Dog Sleeping Pajamas, Personalization Dog Clothes",32.00,$,https://www.etsy.com/shop/FamilyDogShop?ref=l2-about-shopname,FamilyDogShop,"Kyiv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1095867680/waterproof-winter-jacket-with-built-in?click_key=ee7da2c771dcbba3a578332f4938ce6c11202f53%3A1095867680&click_sum=77f61a9f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-3&pro=1,Waterproof Winter Jacket With Built-in Harness For Dogs Cats Puppy,25.05,$,https://www.etsy.com/shop/Picturethepaw?ref=l2-about-shopname,Picturethepaw,,4 out of 5 stars
https://www.etsy.com/listing/1149696858/red-cotton-dog-princess-summer-dress?click_key=e7abfc7cd9ca26d5ea0773ba5f952c36aa528b3a%3A1149696858&click_sum=fb9952c9&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-4&frs=1,Red Cotton Dog Princess Summer Dress | Sweet Lolita Dog Princess Dress | Red Lolita Maid Dress Tulle Skirt | Luxury Dog Costume Small Dogs,71.42,$,https://www.etsy.com/shop/BespokeTails?ref=l2-about-shopname,BespokeTails,"London, United Kingdom",5 out of 5 stars
https://www.etsy.com/listing/1153419976/dog-backpack-harness-dog-harness-custom?click_key=d04b05727112ab7d6f2815df86ad99196eebafe9%3A1153419976&click_sum=dec18b99&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-5&frs=1,"Dog backpack harness, dog harness, custom dog harness by, puppy harness, dog gift, Pet Backpack Harness, dog backpack carrier,",38.09,$,https://www.etsy.com/shop/PAWLOOK?ref=l2-about-shopname,PAWLOOK,"Istanbul, Turkey",5 out of 5 stars
https://www.etsy.com/listing/858505423/green-dog-sweater-hand-knit-rabbit?click_key=651f09527a0ea10fc0c4706951ab8fc31cdb4913%3A858505423&click_sum=a428abbf&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-6&sts=1,Green Dog Sweater Hand Knit Rabbit Guinea Pig Roar Boy Knit Dog Coat Knit Petwear Dog Pullover Chihuahua Teacup XXXS xs s m l xl,17.80,$,https://www.etsy.com/shop/PoshDogBoutique?ref=l2-about-shopname,PoshDogBoutique,Bulgaria,4.5 out of 5 stars
https://www.etsy.com/listing/545366898/luxury-royal-cat-costume-baroque-style?click_key=17527242ad5dd3694a4d58e9572fab40e9fcaa2a%3A545366898&click_sum=40e0ee35&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-7&sts=1,Luxury Royal Cat  Costume - Baroque style Velvet Cloak Costume for Cats Ermine faux fur - Royal Cloak Dogs - King cat  costume,150.66,$,https://www.etsy.com/shop/Crafts4Cats?ref=l2-about-shopname,Crafts4Cats,"Valletta, Malta",5 out of 5 stars
https://www.etsy.com/listing/1186496640/custom-service-dog-vest-service-dog-vest?click_key=252a760017487e393c9e8ba5b6c6f725537ec0bf%3A1186496640&click_sum=6eab1ef4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-71-8&pro=1&frs=1,"Custom service dog vest, Service dog vest, dog shirt, dog clothes, dog sweater, service dog gear, assistance dog, therapy dog, UK/USA",30.70,$,https://www.etsy.com/shop/HappyPawsOnline?ref=l2-about-shopname,HappyPawsOnline,"London, United Kingdom",4.5 out of 5 stars
https://www.etsy.com/listing/877115967/plum-purple-waterproof-dog-coat-with?click_key=ee930105eaa3c92ceb9a8b8a46fa88c6b8d6413d%3A877115967&click_sum=3837ebf2&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-72-1,Plum / purple waterproof dog coat with fleece lining,25.06,$,https://www.etsy.com/shop/POSHPAWSBOUTIQUEGB?ref=l2-about-shopname,POSHPAWSBOUTIQUEGB,,5 out of 5 stars
https://www.etsy.com/listing/1068972141/small-dog-overall-with-hood-puppy-hoody?click_key=15050f91e9e5f73f8e43edd5503a070c824e8592%3A1068972141&click_sum=eb8677c8&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-72-2&cns=1&sts=1,"Small dog overall with hood , Puppy hoody banny ear , Cute yorkie clothes , dog jumpsuit long sleeve , cat onesie , gift for dog lover",43.00,$,https://www.etsy.com/shop/MomPug?ref=l2-about-shopname,MomPug,"Nikopol, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/574734023/warm-dog-vest-christmas-dog-lover-gift?click_key=3b03045ced6d3621ba686c2541dff7096933cf08%3A574734023&click_sum=9979c50e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-72-3&sts=1,Warm Dog Vest - Christmas - Dog Lover Gift - Dog Raincoat - Dog Coat - Dog Clothing - Pet Clothes - Available to Any Breed - Bark&Go,56.00,$,https://www.etsy.com/shop/BarkAndGo?ref=l2-about-shopname,BarkAndGo,"Lviv, Ukraine",5 out of 5 stars
https://www.etsy.com/listing/1087627265/black-dog-hoodie?click_key=7367902abb7ca61f4da71554e97c42c208eab088%3A1087627265&click_sum=9e62a92d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=dog+sweater&ref=search_in_grid-72-4&sts=1,Black Dog Hoodie,15.04,$,https://www.etsy.com/shop/Poochiganguk?ref=l2-about-shopname,Poochiganguk,"Horsham, United Kingdom",5 out of 5 stars
